time,px,py,pz,qw,qx,qy,qz,vx,vy,vz,wx,wy,wz,ax,ay,az,mx,my,mz
26.992,0,0,0,0.903729948845549,-0.428103001110272,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
26.993,0,0,0,0.903772754626939,-0.428012625975023,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
26.994,0,0,0,0.903815551370601,-0.427922246559648,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
26.995,0,0,0,0.903858339076108,-0.42783186286505,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
26.996,0,0,0,0.903901117743032,-0.427741474892134,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
26.997,0,0,0,0.903943887370944,-0.427651082641803,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
26.998,0,0,0,0.903986647959418,-0.427560686114961,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
26.999,0,0,0,0.904029399508025,-0.427470285312512,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27,0,0,0,0.904072142016338,-0.427379880235361,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.001,0,0,0,0.904114875483929,-0.427289470884411,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.002,0,0,0,0.904157599910372,-0.427199057260566,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.003,0,0,0,0.904200315295239,-0.42710863936473,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.004,0,0,0,0.904243021638103,-0.427018217197808,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.005,0,0,0,0.904285718938536,-0.426927790760704,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.006,0,0,0,0.904328407196112,-0.426837360054322,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.007,0,0,0,0.904371086410404,-0.426746925079566,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.008,0,0,0,0.904413756580986,-0.426656485837341,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.009,0,0,0,0.90445641770743,-0.426566042328552,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.01,0,0,0,0.904499069789309,-0.426475594554102,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.011,0,0,0,0.904541712826198,-0.426385142514895,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.012,0,0,0,0.90458434681767,-0.426294686211838,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.013,0,0,0,0.904626971763298,-0.426204225645834,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.014,0,0,0,0.904669587662657,-0.426113760817787,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.015,0,0,0,0.90471219451532,-0.426023291728603,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.016,0,0,0,0.904754792320861,-0.425932818379185,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.017,0,0,0,0.904797381078854,-0.42584234077044,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.018,0,0,0,0.904839960788873,-0.425751858903271,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.019,0,0,0,0.904882531450492,-0.425661372778584,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.02,0,0,0,0.904925093063287,-0.425570882397283,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.021,0,0,0,0.90496764562683,-0.425480387760273,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.022,0,0,0,0.905010189140697,-0.42538988886846,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.023,0,0,0,0.905052723604462,-0.425299385722747,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.024,0,0,0,0.9050952490177,-0.42520887832404,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.025,0,0,0,0.905137765379985,-0.425118366673245,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.026,0,0,0,0.905180272690892,-0.425027850771266,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.027,0,0,0,0.905222770949997,-0.424937330619009,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.028,0,0,0,0.905265260156874,-0.424846806217378,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.029,0,0,0,0.905307740311099,-0.424756277567279,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.03,0,0,0,0.905350211412246,-0.424665744669618,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.031,0,0,0,0.905392673459891,-0.424575207525299,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.032,0,0,0,0.90543512645361,-0.424484666135228,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.033,0,0,0,0.905477570392977,-0.42439412050031,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.034,0,0,0,0.905520005277568,-0.424303570621451,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.035,0,0,0,0.90556243110696,-0.424213016499556,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.036,0,0,0,0.905604847880727,-0.424122458135532,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.037,0,0,0,0.905647255598445,-0.424031895530282,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.038,0,0,0,0.905689654259692,-0.423941328684714,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.039,0,0,0,0.905732043864041,-0.423850757599732,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.04,0,0,0,0.90577442441107,-0.423760182276243,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.041,0,0,0,0.905816795900355,-0.423669602715152,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.042,0,0,0,0.905859158331472,-0.423579018917365,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.043,0,0,0,0.905901511703997,-0.423488430883788,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.044,0,0,0,0.905943856017507,-0.423397838615326,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.045,0,0,0,0.905986191271579,-0.423307242112887,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.046,0,0,0,0.906028517465789,-0.423216641377374,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.047,0,0,0,0.906070834599713,-0.423126036409695,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.048,0,0,0,0.90611314267293,-0.423035427210756,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.049,0,0,0,0.906155441685014,-0.422944813781463,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.05,0,0,0,0.906197731635545,-0.422854196122722,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.051,0,0,0,0.906240012524098,-0.422763574235438,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.052,0,0,0,0.906282284350251,-0.422672948120519,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.053,0,0,0,0.906324547113581,-0.42258231777887,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.054,0,0,0,0.906366800813666,-0.422491683211398,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.055,0,0,0,0.906409045450083,-0.42240104441901,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.056,0,0,0,0.906451281022409,-0.422310401402611,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.057,0,0,0,0.906493507530222,-0.422219754163108,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.058,0,0,0,0.906535724973101,-0.422129102701407,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.059,0,0,0,0.906577933350622,-0.422038447018415,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.06,0,0,0,0.906620132662364,-0.421947787115039,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.061,0,0,0,0.906662322907904,-0.421857122992185,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.062,0,0,0,0.906704504086821,-0.42176645465076,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.063,0,0,0,0.906746676198694,-0.42167578209167,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.064,0,0,0,0.906788839243099,-0.421585105315822,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.065,0,0,0,0.906830993219616,-0.421494424324124,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.066,0,0,0,0.906873138127823,-0.421403739117481,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.067,0,0,0,0.906915273967299,-0.421313049696801,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.068,0,0,0,0.906957400737622,-0.42122235606299,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.069,0,0,0,0.906999518438371,-0.421131658216955,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.07,0,0,0,0.907041627069125,-0.421040956159605,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.071,0,0,0,0.907083726629463,-0.420950249891844,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.072,0,0,0,0.907125817118963,-0.420859539414581,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.073,0,0,0,0.907167898537205,-0.420768824728723,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.074,0,0,0,0.907209970883769,-0.420678105835176,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.075,0,0,0,0.907252034158232,-0.420587382734849,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.076,0,0,0,0.907294088360175,-0.420496655428647,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.077,0,0,0,0.907336133489178,-0.420405923917479,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.078,0,0,0,0.907378169544819,-0.420315188202252,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.079,0,0,0,0.907420196526678,-0.420224448283873,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.08,0,0,0,0.907462214434335,-0.420133704163249,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.081,0,0,0,0.90750422326737,-0.420042955841288,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.082,0,0,0,0.907546223025363,-0.419952203318898,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.083,0,0,0,0.907588213707894,-0.419861446596986,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.084,0,0,0,0.907630195314543,-0.419770685676459,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.085,0,0,0,0.90767216784489,-0.419679920558226,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.086,0,0,0,0.907714131298515,-0.419589151243193,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.087,0,0,0,0.907756085674998,-0.419498377732269,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.088,0,0,0,0.907798030973921,-0.419407600026361,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.089,0,0,0,0.907839967194864,-0.419316818126377,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.09,0,0,0,0.907881894337407,-0.419226032033224,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.091,0,0,0,0.907923812401131,-0.419135241747812,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.092,0,0,0,0.907965721385616,-0.419044447271047,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.093,0,0,0,0.908007621290445,-0.418953648603838,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.094,0,0,0,0.908049512115197,-0.418862845747092,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.095,0,0,0,0.908091393859455,-0.418772038701717,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.096,0,0,0,0.908133266522798,-0.418681227468623,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.097,0,0,0,0.908175130104809,-0.418590412048716,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.098,0,0,0,0.908216984605068,-0.418499592442905,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.099,0,0,0,0.908258830023158,-0.418408768652097,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.1,0,0,0,0.908300666358659,-0.418317940677203,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.101,0,0,0,0.908342493611154,-0.418227108519129,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.102,0,0,0,0.908384311780223,-0.418136272178783,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.103,0,0,0,0.90842612086545,-0.418045431657076,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.104,0,0,0,0.908467920866416,-0.417954586954913,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.105,0,0,0,0.908509711782702,-0.417863738073205,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.106,0,0,0,0.908551493613891,-0.41777288501286,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.107,0,0,0,0.908593266359565,-0.417682027774785,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.108,0,0,0,0.908635030019307,-0.417591166359891,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.109,0,0,0,0.908676784592698,-0.417500300769085,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.11,0,0,0,0.908718530079321,-0.417409431003275,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.111,0,0,0,0.908760266478759,-0.417318557063372,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.112,0,0,0,0.908801993790595,-0.417227678950283,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.113,0,0,0,0.90884371201441,-0.417136796664917,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.114,0,0,0,0.908885421149788,-0.417045910208183,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.115,0,0,0,0.908927121196313,-0.41695501958099,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.116,0,0,0,0.908968812153566,-0.416864124784247,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.117,0,0,0,0.909010494021131,-0.416773225818862,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.118,0,0,0,0.90905216679859,-0.416682322685745,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.119,0,0,0,0.909093830485529,-0.416591415385805,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.12,0,0,0,0.909135485081529,-0.416500503919951,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.121,0,0,0,0.909177130586174,-0.416409588289092,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.122,0,0,0,0.909218766999048,-0.416318668494137,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.123,0,0,0,0.909260394319734,-0.416227744535996,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.124,0,0,0,0.909302012547816,-0.416136816415577,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.125,0,0,0,0.909343621682878,-0.416045884133789,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.126,0,0,0,0.909385221724504,-0.415954947691543,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.127,0,0,0,0.909426812672278,-0.415864007089748,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.128,0,0,0,0.909468394525783,-0.415773062329312,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.129,0,0,0,0.909509967284605,-0.415682113411146,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.13,0,0,0,0.909551530948327,-0.415591160336158,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.131,0,0,0,0.909593085516534,-0.415500203105259,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.132,0,0,0,0.90963463098881,-0.415409241719358,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.133,0,0,0,0.909676167364739,-0.415318276179365,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.134,0,0,0,0.909717694643907,-0.415227306486189,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.135,0,0,0,0.909759212825898,-0.41513633264074,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.136,0,0,0,0.909800721910297,-0.415045354643927,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.137,0,0,0,0.909842221896688,-0.414954372496661,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.138,0,0,0,0.909883712784658,-0.414863386199851,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.139,0,0,0,0.90992519457379,-0.414772395754407,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.14,0,0,0,0.90996666726367,-0.41468140116124,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.141,0,0,0,0.910008130853884,-0.414590402421258,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.142,0,0,0,0.910049585344016,-0.414499399535372,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.143,0,0,0,0.910091030733653,-0.414408392504493,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.144,0,0,0,0.910132467022379,-0.414317381329529,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.145,0,0,0,0.91017389420978,-0.414226366011392,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.146,0,0,0,0.910215312295443,-0.414135346550991,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.147,0,0,0,0.910256721278953,-0.414044322949236,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.148,0,0,0,0.910298121159895,-0.413953295207038,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.149,0,0,0,0.910339511937856,-0.413862263325308,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.15,0,0,0,0.910380893612422,-0.413771227304954,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.151,0,0,0,0.910422266183179,-0.413680187146889,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.152,0,0,0,0.910463629649713,-0.413589142852021,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.153,0,0,0,0.910504984011611,-0.413498094421262,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.154,0,0,0,0.91054632926846,-0.413407041855523,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.155,0,0,0,0.910587665419845,-0.413315985155712,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.156,0,0,0,0.910628992465353,-0.413224924322742,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.157,0,0,0,0.910670310404571,-0.413133859357523,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.158,0,0,0,0.910711619237087,-0.413042790260965,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.159,0,0,0,0.910752918962486,-0.412951717033979,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.16,0,0,0,0.910794209580356,-0.412860639677476,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.161,0,0,0,0.910835491090284,-0.412769558192367,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.162,0,0,0,0.910876763491857,-0.412678472579562,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.163,0,0,0,0.910918026784662,-0.412587382839972,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.164,0,0,0,0.910959280968287,-0.412496288974509,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.165,0,0,0,0.911000526042319,-0.412405190984082,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.166,0,0,0,0.911041762006346,-0.412314088869604,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.167,0,0,0,0.911082988859956,-0.412222982631985,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.168,0,0,0,0.911124206602735,-0.412131872272136,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.169,0,0,0,0.911165415234273,-0.412040757790968,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.17,0,0,0,0.911206614754156,-0.411949639189393,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.171,0,0,0,0.911247805161973,-0.411858516468321,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.172,0,0,0,0.911288986457312,-0.411767389628664,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.173,0,0,0,0.911330158639762,-0.411676258671334,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.174,0,0,0,0.911371321708909,-0.41158512359724,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.175,0,0,0,0.911412475664344,-0.411493984407296,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.176,0,0,0,0.911453620505654,-0.411402841102411,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.177,0,0,0,0.911494756232427,-0.411311693683499,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.178,0,0,0,0.911535882844253,-0.411220542151469,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.179,0,0,0,0.91157700034072,-0.411129386507234,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.18,0,0,0,0.911618108721418,-0.411038226751705,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.181,0,0,0,0.911659207985934,-0.410947062885793,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.182,0,0,0,0.911700298133858,-0.410855894910412,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.183,0,0,0,0.911741379164779,-0.410764722826471,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.184,0,0,0,0.911782451078286,-0.410673546634883,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.185,0,0,0,0.911823513873969,-0.410582366336559,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.186,0,0,0,0.911864567551417,-0.410491181932412,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.187,0,0,0,0.911905612110218,-0.410399993423353,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.188,0,0,0,0.911946647549964,-0.410308800810294,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.189,0,0,0,0.911987673870244,-0.410217604094147,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.19,0,0,0,0.912028691070646,-0.410126403275824,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.191,0,0,0,0.912069699150762,-0.410035198356237,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.192,0,0,0,0.912110698110181,-0.409943989336298,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.193,0,0,0,0.912151687948493,-0.409852776216919,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.194,0,0,0,0.912192668665288,-0.409761558999012,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.195,0,0,0,0.912233640260156,-0.40967033768349,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.196,0,0,0,0.912274602732688,-0.409579112271264,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.197,0,0,0,0.912315556082473,-0.409487882763248,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.198,0,0,0,0.912356500309104,-0.409396649160352,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.199,0,0,0,0.912397435412169,-0.40930541146349,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.2,0,0,0,0.91243836139126,-0.409214169673574,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.201,0,0,0,0.912479278245967,-0.409122923791516,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.202,0,0,0,0.912520185975882,-0.409031673818229,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.203,0,0,0,0.912561084580594,-0.408940419754625,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.204,0,0,0,0.912601974059696,-0.408849161601617,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.205,0,0,0,0.912642854412778,-0.408757899360118,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.206,0,0,0,0.912683725639432,-0.408666633031039,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.207,0,0,0,0.912724587739248,-0.408575362615294,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.208,0,0,0,0.912765440711819,-0.408484088113796,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.209,0,0,0,0.912806284556735,-0.408392809527456,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.21,0,0,0,0.912847119273588,-0.408301526857189,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.211,0,0,0,0.91288794486197,-0.408210240103906,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.212,0,0,0,0.912928761321473,-0.408118949268521,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.213,0,0,0,0.912969568651688,-0.408027654351946,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.214,0,0,0,0.913010366852207,-0.407936355355095,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.215,0,0,0,0.913051155922623,-0.40784505227888,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.216,0,0,0,0.913091935862527,-0.407753745124215,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.217,0,0,0,0.913132706671512,-0.407662433892012,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.218,0,0,0,0.913173468349169,-0.407571118583185,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.219,0,0,0,0.913214220895092,-0.407479799198647,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.22,0,0,0,0.913254964308873,-0.40738847573931,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.221,0,0,0,0.913295698590104,-0.407297148206089,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.222,0,0,0,0.913336423738379,-0.407205816599897,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.223,0,0,0,0.913377139753289,-0.407114480921646,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.224,0,0,0,0.913417846634427,-0.407023141172251,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.225,0,0,0,0.913458544381387,-0.406931797352624,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.226,0,0,0,0.913499232993762,-0.406840449463679,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
27.227,0,0,0,0.913539912471144,-0.40674909750633,-0,-0,0,0,0,0.2,0,0,0,0,0,0,0,0
